PRODUCT_ID,TIME_ID,STORE_ID,EMPLOYEE_ID,SALES_TYPE_ID,PRICE,QUANTITY
14,880,88,220,14,1.35,2.00
924,690,69,173,11,92.33,93.00
980,1546,155,387,24,97.94,98.00
395,1089,109,273,17,39.46,40.00
10,419,42,105,7,0.92,1.00
455,328,33,82,5,45.46,46.00
684,790,79,198,12,68.39,69.00
59,419,42,105,7,5.88,6.00
557,1475,148,369,23,55.62,56.00
56,834,84,209,13,5.56,6.00
80,325,33,82,5,7.98,8.00
166,1535,154,384,24,16.57,17.00
960,1890,189,473,29,95.93,96.00
875,130,13,33,2,87.50,88.00
948,82,9,21,2,94.76,95.00
551,320,32,80,5,55.03,56.00
737,1000,100,250,15,73.68,74.00
267,208,21,52,4,26.70,27.00
46,681,69,171,11,4.60,5.00
173,467,47,117,8,17.21,18.00
33,406,41,102,7,3.30,4.00
947,738,74,185,12,94.64,95.00
324,85,9,22,2,32.32,33.00
251,1922,193,481,29,25.06,26.00
849,1876,188,469,29,84.87,85.00
269,22,3,6,1,26.85,27.00
309,472,48,118,8,30.90,31.00
678,1963,197,491,30,67.78,68.00
4,1741,175,436,27,0.36,1.00
608,567,57,142,9,60.79,61.00
657,754,76,189,12,65.69,66.00
335,160,16,40,3,33.47,34.00
168,217,22,55,4,16.76,17.00
316,1209,121,303,19,31.54,32.00
611,144,15,36,3,61.02,62.00
762,493,50,124,8,76.15,77.00
845,668,67,167,11,84.50,85.00
157,1315,132,329,20,15.68,16.00
188,712,72,178,11,18.78,19.00
926,533,54,134,8,92.57,93.00
175,1813,182,454,28,17.42,18.00
413,1789,179,448,27,41.29,42.00
500,293,30,74,5,49.92,50.00
968,1909,191,478,29,96.73,97.00
184,1343,135,336,21,18.31,19.00
779,945,95,237,15,77.90,78.00
102,97,10,25,2,10.17,11.00
748,1143,115,286,18,74.75,75.00
470,3,1,1,1,46.92,47.00
178,1427,143,357,22,17.79,18.00
757,861,87,216,13,75.68,76.00
791,1126,113,282,17,79.10,80.00
818,554,56,139,9,81.75,82.00
713,1678,168,420,26,71.25,72.00
19,1163,117,291,18,1.90,2.00
799,915,92,229,14,79.83,80.00
402,78,8,20,2,40.16,41.00
721,1440,144,360,22,72.07,73.00
276,671,68,168,11,27.58,28.00
815,1658,166,415,25,81.45,82.00
382,1943,195,486,30,38.19,39.00
472,801,81,201,13,47.13,48.00
358,1032,104,258,16,35.73,36.00
373,1975,198,494,30,37.21,38.00
652,1002,101,251,16,65.17,66.00
905,1092,110,273,17,90.47,91.00
696,1013,102,254,16,69.52,70.00
920,541,55,136,9,91.91,92.00
996,1738,174,435,27,99.56,100.00
475,500,50,125,8,47.44,48.00
973,1760,176,440,27,97.27,98.00
274,702,71,176,11,27.38,28.00
48,1768,177,442,27,4.72,5.00
190,1999,200,500,30,18.99,19.00
654,1999,200,500,30,65.35,66.00
313,1254,126,314,19,31.28,32.00
914,48,5,12,1,91.32,92.00
696,1171,118,293,18,69.56,70.00
596,648,65,162,10,59.59,60.00
871,979,98,245,15,87.08,88.00
19,1377,138,345,21,1.87,2.00
206,1109,111,278,17,20.52,21.00
969,1983,199,496,30,96.82,97.00
391,265,27,67,4,39.04,40.00
346,1843,185,461,28,34.54,35.00
641,1417,142,355,22,64.01,65.00
732,536,54,134,9,73.14,74.00
764,176,18,44,3,76.38,77.00
748,160,16,40,3,74.74,75.00
823,686,69,172,11,82.27,83.00
922,352,36,88,6,92.12,93.00
579,718,72,180,11,57.87,58.00
514,985,99,247,15,51.32,52.00
571,533,54,134,8,57.01,58.00
935,467,47,117,7,93.48,94.00
4,1730,173,433,26,0.37,1.00
890,123,13,31,2,89.00,89.00
846,608,61,152,10,84.60,85.00
924,100,10,25,2,92.33,93.00
154,1920,192,480,29,15.40,16.00
407,1603,161,401,25,40.70,41.00
972,1355,136,339,21,97.20,98.00
225,1658,166,415,25,22.47,23.00
691,420,42,105,7,69.04,70.00
83,1104,111,276,17,8.25,9.00
799,918,92,230,14,79.90,80.00
889,923,93,231,14,88.86,89.00
210,1677,168,420,26,21.00,21.00
783,1427,143,357,22,78.22,79.00
836,1181,119,296,18,83.51,84.00
340,643,65,161,10,33.92,34.00
346,866,87,217,13,34.57,35.00
121,1074,108,269,17,12.03,13.00
870,464,47,116,7,86.99,87.00
643,656,66,164,10,64.22,65.00
5,1755,176,439,27,0.44,1.00
740,1276,128,319,20,73.98,74.00
832,1192,120,298,18,83.14,84.00
530,519,52,130,8,52.98,53.00
266,919,92,230,14,26.58,27.00
86,656,66,164,10,8.54,9.00
147,51,6,13,1,14.68,15.00
926,181,19,46,3,92.57,93.00
818,204,21,51,4,81.77,82.00
835,689,69,173,11,83.45,84.00
965,124,13,31,2,96.45,97.00
566,1949,195,488,30,56.60,57.00
206,1037,104,260,16,20.55,21.00
601,1741,175,436,27,60.05,61.00
557,1477,148,370,23,55.67,56.00
702,1647,165,412,25,70.11,71.00
697,292,30,73,5,69.64,70.00
397,1371,138,343,21,39.63,40.00
70,971,98,243,15,6.91,7.00
913,1029,103,258,16,91.21,92.00
610,1203,121,301,19,60.92,61.00
956,1648,165,412,25,95.60,96.00
377,289,29,73,5,37.64,38.00
999,835,84,209,13,99.84,100.00
891,1989,199,498,30,89.09,90.00
495,468,47,117,8,49.43,50.00
288,666,67,167,10,28.80,29.00
717,1340,134,335,21,71.62,72.00
739,651,66,163,10,73.81,74.00
453,991,100,248,15,45.24,46.00
387,1525,153,382,23,38.66,39.00
758,1197,120,300,18,75.73,76.00
20,1831,184,458,28,1.99,2.00
929,599,60,150,9,92.87,93.00
127,675,68,169,11,12.65,13.00
437,1280,128,320,20,43.70,44.00
412,1826,183,457,28,41.19,42.00
228,527,53,132,8,22.71,23.00
130,471,48,118,8,12.99,13.00
364,1340,134,335,21,36.39,37.00
490,615,62,154,10,48.95,49.00
542,1854,186,464,28,54.18,55.00
818,432,44,108,7,81.73,82.00
98,295,30,74,5,9.74,10.00
318,1152,116,288,18,31.75,32.00
378,665,67,167,10,37.74,38.00
22,578,58,145,9,2.16,3.00
399,607,61,152,10,39.83,40.00
835,1916,192,479,29,83.44,84.00
462,72,8,18,2,46.12,47.00
978,18,2,5,1,97.75,98.00
8,1335,134,334,21,0.79,1.00
136,1340,134,335,21,13.56,14.00
1,1715,172,429,26,0.03,1.00
73,411,42,103,7,7.27,8.00
162,1888,189,472,29,16.12,17.00
731,754,76,189,12,73.01,74.00
28,1261,127,316,19,2.75,3.00
178,1944,195,486,30,17.77,18.00
370,1324,133,331,20,36.93,37.00
930,1565,157,392,24,92.96,93.00
430,249,25,63,4,42.99,43.00
481,1786,179,447,27,48.04,49.00
510,67,7,17,1,50.98,51.00
820,334,34,84,6,81.91,82.00
171,1995,200,499,30,17.06,18.00
664,1870,187,468,29,66.33,67.00
916,534,54,134,8,91.59,92.00
164,1200,120,300,18,16.35,17.00
714,87,9,22,2,71.36,72.00
191,1672,168,418,26,19.08,20.00
430,1143,115,286,18,42.93,43.00
783,537,54,135,9,78.28,79.00
91,1031,104,258,16,9.06,10.00
504,1822,183,456,28,50.36,51.00
541,1098,110,275,17,54.05,55.00
165,1545,155,387,24,16.44,17.00
903,537,54,135,9,90.22,91.00
655,400,40,100,6,65.41,66.00
284,670,67,168,11,28.40,29.00
784,1584,159,396,24,78.36,79.00
429,1079,108,270,17,42.84,43.00
819,1283,129,321,20,81.87,82.00
834,346,35,87,6,83.39,84.00
84,359,36,90,6,8.37,9.00
803,55,6,14,1,80.30,81.00
119,1647,165,412,25,11.84,12.00
327,1773,178,444,27,32.65,33.00
495,111,12,28,2,49.45,50.00
406,908,91,227,14,40.55,41.00
725,1967,197,492,30,72.45,73.00
286,1166,117,292,18,28.53,29.00
856,1591,160,398,24,85.52,86.00
251,1692,170,423,26,25.07,26.00
947,97,10,25,2,94.69,95.00
908,48,5,12,1,90.76,91.00
555,1194,120,299,18,55.50,56.00
944,1387,139,347,21,94.40,95.00
972,368,37,92,6,97.19,98.00
594,265,27,67,4,59.35,60.00
93,714,72,179,11,9.27,10.00
622,1259,126,315,19,62.19,63.00
19,1348,135,337,21,1.86,2.00
587,442,45,111,7,58.66,59.00
80,3,1,1,1,7.93,8.00
394,1017,102,255,16,39.31,40.00
184,1546,155,387,24,18.31,19.00
602,737,74,185,12,60.12,61.00
17,1861,187,466,28,1.63,2.00
974,1303,131,326,20,97.39,98.00
148,398,40,100,6,14.80,15.00
919,223,23,56,4,91.81,92.00
176,334,34,84,6,17.59,18.00
571,1224,123,306,19,57.10,58.00
107,1624,163,406,25,10.62,11.00
119,1192,120,298,18,11.87,12.00
523,1062,107,266,16,52.24,53.00
915,90,9,23,2,91.44,92.00
70,619,62,155,10,6.93,7.00
760,743,75,186,12,75.96,76.00
809,96,10,24,2,80.85,81.00
164,206,21,52,4,16.34,17.00
818,1171,118,293,18,81.77,82.00
233,1098,110,275,17,23.29,24.00
444,1361,137,341,21,44.40,45.00
824,512,52,128,8,82.32,83.00
796,1549,155,388,24,79.51,80.00
754,1089,109,273,17,75.33,76.00
2,1038,104,260,16,0.12,1.00
704,391,40,98,6,70.31,71.00
981,779,78,195,12,98.03,99.00
804,221,23,56,4,80.37,81.00
181,1799,180,450,27,18.06,19.00
450,1372,138,343,21,44.97,45.00
432,961,97,241,15,43.20,44.00
608,456,46,114,7,60.79,61.00
223,503,51,126,8,22.29,23.00
448,988,99,247,15,44.73,45.00
653,1093,110,274,17,65.26,66.00
122,1698,170,425,26,12.13,13.00
521,780,78,195,12,52.04,53.00
129,1642,165,411,25,12.83,13.00
967,319,32,80,5,96.69,97.00
389,519,52,130,8,38.85,39.00
742,1820,182,455,28,74.12,75.00
415,645,65,162,10,41.50,42.00
4,659,66,165,10,0.34,1.00
893,1208,121,302,19,89.28,90.00
196,616,62,154,10,19.53,20.00
599,1109,111,278,17,59.83,60.00
795,1064,107,266,16,79.42,80.00
758,1491,150,373,23,75.80,76.00
993,1329,133,333,20,99.29,100.00
567,138,14,35,3,56.64,57.00
134,1162,117,291,18,13.34,14.00
556,1827,183,457,28,55.56,56.00
933,823,83,206,13,93.24,94.00
658,1787,179,447,27,65.76,66.00
340,361,37,91,6,33.95,34.00
403,1962,197,491,30,40.27,41.00
278,1681,169,421,26,27.80,28.00
393,531,54,133,8,39.25,40.00
753,1395,140,349,21,75.27,76.00
346,378,38,95,6,34.58,35.00
451,958,96,240,15,45.02,46.00
754,1922,193,481,29,75.31,76.00
939,3,1,1,1,93.87,94.00
509,1854,186,464,28,50.84,51.00
622,475,48,119,8,62.13,63.00
634,121,13,31,2,63.38,64.00
977,1458,146,365,22,97.64,98.00
516,1864,187,466,28,51.58,52.00
700,441,45,111,7,69.95,70.00
625,1332,134,333,20,62.49,63.00
390,1487,149,372,23,39.00,39.00
55,1368,137,342,21,5.42,6.00
775,328,33,82,5,77.41,78.00
720,1065,107,267,16,71.97,72.00
269,1199,120,300,18,26.82,27.00
586,829,83,208,13,58.58,59.00
475,169,17,43,3,47.50,48.00
128,845,85,212,13,12.80,13.00
640,362,37,91,6,63.95,64.00
662,1170,117,293,18,66.20,67.00
543,1414,142,354,22,54.24,55.00
380,39,4,10,1,37.98,38.00
23,1785,179,447,27,2.24,3.00
792,1309,131,328,20,79.13,80.00
577,335,34,84,6,57.64,58.00
905,647,65,162,10,90.42,91.00
883,1290,129,323,20,88.27,89.00
295,1813,182,454,28,29.49,30.00
185,192,20,48,3,18.43,19.00
273,1524,153,381,23,27.27,28.00
722,1980,198,495,30,72.11,73.00
832,1971,198,493,30,83.12,84.00
345,1013,102,254,16,34.43,35.00
975,1571,158,393,24,97.45,98.00
994,1600,160,400,24,99.35,100.00
610,355,36,89,6,60.98,61.00
94,1648,165,412,25,9.36,10.00
602,1224,123,306,19,60.16,61.00
537,1540,154,385,24,53.62,54.00
526,1670,167,418,26,52.53,53.00
699,914,92,229,14,69.89,70.00
330,1282,129,321,20,32.95,33.00
92,1895,190,474,29,9.15,10.00
993,199,20,50,3,99.24,100.00
403,681,69,171,11,40.29,41.00
970,1230,123,308,19,96.95,97.00
42,423,43,106,7,4.20,5.00
679,1124,113,281,17,67.84,68.00
223,928,93,232,14,22.23,23.00
752,1940,194,485,30,75.11,76.00
753,1361,137,341,21,75.22,76.00
792,1981,199,496,30,79.11,80.00
242,639,64,160,10,24.15,25.00
222,490,49,123,8,22.16,23.00
568,1596,160,399,24,56.80,57.00
883,933,94,234,14,88.21,89.00
915,179,18,45,3,91.43,92.00
448,1971,198,493,30,44.79,45.00
344,1884,189,471,29,34.37,35.00
468,1648,165,412,25,46.79,47.00
978,1482,149,371,23,97.72,98.00
931,1948,195,487,30,93.07,94.00
55,660,66,165,10,5.41,6.00
202,1720,172,430,26,20.19,21.00
577,86,9,22,2,57.62,58.00
827,808,81,202,13,82.70,83.00
503,1480,148,370,23,50.22,51.00
161,1497,150,375,23,16.04,17.00
913,1657,166,415,25,91.29,92.00
799,1229,123,308,19,79.82,80.00
819,1931,194,483,29,81.88,82.00
71,249,25,63,4,7.03,8.00
287,779,78,195,12,28.70,29.00
420,99,10,25,2,41.96,42.00
994,1387,139,347,21,99.34,100.00
924,1306,131,327,20,92.36,93.00
873,312,32,78,5,87.24,88.00
721,216,22,54,4,72.03,73.00
578,1091,110,273,17,57.71,58.00
435,336,34,84,6,43.50,44.00
209,425,43,107,7,20.81,21.00
201,1449,145,363,22,20.07,21.00
124,341,35,86,6,12.40,13.00
714,1268,127,317,20,71.40,72.00
484,1442,145,361,22,48.37,49.00
990,1325,133,332,20,98.98,99.00
936,1326,133,332,20,93.59,94.00
530,325,33,82,5,52.94,53.00
595,815,82,204,13,59.48,60.00
806,168,17,42,3,80.56,81.00
661,1438,144,360,22,66.07,67.00
689,1876,188,469,29,68.85,69.00
592,1017,102,255,16,59.12,60.00
136,1359,136,340,21,13.57,14.00
350,1684,169,421,26,34.92,35.00
695,1306,131,327,20,69.45,70.00
291,310,31,78,5,29.03,30.00
531,948,95,237,15,53.04,54.00
873,1642,165,411,25,87.27,88.00
204,567,57,142,9,20.32,21.00
174,128,13,32,2,17.34,18.00
113,826,83,207,13,11.27,12.00
215,639,64,160,10,21.41,22.00
265,294,30,74,5,26.44,27.00
432,1599,160,400,24,43.20,44.00
732,280,28,70,5,73.15,74.00
160,871,88,218,14,15.95,16.00
35,34,4,9,1,3.46,4.00
918,920,92,230,14,91.80,92.00
342,1726,173,432,26,34.15,35.00
60,1609,161,403,25,5.97,6.00
971,1307,131,327,20,97.10,98.00
593,287,29,72,5,59.27,60.00
217,499,50,125,8,21.63,22.00
677,1717,172,430,26,67.70,68.00
471,956,96,239,15,47.10,48.00
476,1987,199,497,30,47.53,48.00
908,1984,199,496,30,90.76,91.00
4,1414,142,354,22,0.39,1.00
299,1129,113,283,17,29.82,30.00
427,1153,116,289,18,42.61,43.00
531,1956,196,489,30,53.06,54.00
637,898,90,225,14,63.61,64.00
157,534,54,134,9,15.69,16.00
852,810,81,203,13,85.16,86.00
458,301,31,76,5,45.74,46.00
683,1951,196,488,30,68.30,69.00
188,1672,168,418,26,18.74,19.00
666,1198,120,300,18,66.56,67.00
749,1424,143,356,22,74.90,75.00
699,923,93,231,14,69.84,70.00
22,1231,124,308,19,2.19,3.00
626,541,55,136,9,62.53,63.00
495,1107,111,277,17,49.41,50.00
924,1883,189,471,29,92.36,93.00
407,1417,142,355,22,40.66,41.00
367,1879,188,470,29,36.68,37.00
554,1503,151,376,23,55.34,56.00
493,10,1,3,1,49.23,50.00
898,443,45,111,7,89.74,90.00
96,575,58,144,9,9.59,10.00
327,408,41,102,7,32.70,33.00
821,761,77,191,12,82.08,83.00
306,389,39,98,6,30.57,31.00
997,1678,168,420,26,99.68,100.00
164,1259,126,315,19,16.37,17.00
648,1271,128,318,20,64.79,65.00
453,575,58,144,9,45.27,46.00
302,289,29,73,5,30.18,31.00
883,940,94,235,15,88.21,89.00
297,826,83,207,13,29.67,30.00
614,1537,154,385,24,61.32,62.00
361,874,88,219,14,36.07,37.00
492,871,88,218,14,49.12,50.00
113,1938,194,485,30,11.26,12.00
833,127,13,32,2,83.26,84.00
756,472,48,118,8,75.55,76.00
324,1139,114,285,18,32.38,33.00
120,1515,152,379,23,11.98,12.00
489,1459,146,365,22,48.83,49.00
576,1251,126,313,19,57.56,58.00
448,212,22,53,4,44.72,45.00
479,1214,122,304,19,47.83,48.00
447,846,85,212,13,44.65,45.00
135,1269,127,318,20,13.50,14.00
393,785,79,197,12,39.21,40.00
524,600,60,150,9,52.36,53.00
438,1066,107,267,16,43.80,44.00
285,1993,200,499,30,28.44,29.00
261,296,30,74,5,26.04,27.00
232,1652,166,413,25,23.16,24.00
402,1650,165,413,25,40.13,41.00
751,1435,144,359,22,75.04,76.00
275,1303,131,326,20,27.47,28.00
382,1568,157,392,24,38.11,39.00
197,1624,163,406,25,19.63,20.00
584,1569,157,393,24,58.32,59.00
234,1651,166,413,25,23.36,24.00
996,1635,164,409,25,99.53,100.00
271,541,55,136,9,27.08,28.00
461,109,11,28,2,46.06,47.00
399,1774,178,444,27,39.86,40.00
754,675,68,169,11,75.39,76.00
467,1344,135,336,21,46.66,47.00
162,1774,178,444,27,16.19,17.00
685,1489,149,373,23,68.48,69.00
56,1990,199,498,30,5.59,6.00
289,396,40,99,6,28.85,29.00
147,1027,103,257,16,14.68,15.00
214,374,38,94,6,21.35,22.00
159,1495,150,374,23,15.84,16.00
356,1929,193,483,29,35.56,36.00
89,17,2,5,1,8.89,9.00
936,1204,121,301,19,93.51,94.00
961,1608,161,402,25,96.02,97.00
749,1537,154,385,24,74.81,75.00
142,1873,188,469,29,14.20,15.00
36,901,91,226,14,3.53,4.00
91,61,7,16,1,9.05,10.00
133,994,100,249,15,13.28,14.00
969,1407,141,352,22,96.88,97.00
260,1622,163,406,25,25.96,26.00
733,1178,118,295,18,73.22,74.00
286,1485,149,372,23,28.59,29.00
809,1384,139,346,21,80.85,81.00
287,1107,111,277,17,28.62,29.00
709,143,15,36,3,70.88,71.00
508,629,63,158,10,50.76,51.00
216,1694,170,424,26,21.56,22.00
69,1043,105,261,16,6.89,7.00
312,813,82,204,13,31.20,32.00
471,414,42,104,7,47.06,48.00
907,1311,132,328,20,90.63,91.00
238,674,68,169,11,23.79,24.00
391,1734,174,434,27,39.10,40.00
916,1166,117,292,18,91.56,92.00
209,1421,143,356,22,20.88,21.00
669,1475,148,369,23,66.87,67.00
975,1094,110,274,17,97.44,98.00
146,1561,157,391,24,14.51,15.00
72,1209,121,303,19,7.20,8.00
98,28,3,7,1,9.74,10.00
31,1354,136,339,21,3.09,4.00
637,1545,155,387,24,63.66,64.00
475,513,52,129,8,47.50,48.00
550,1220,122,305,19,54.92,55.00
471,829,83,208,13,47.02,48.00
428,1900,190,475,29,42.79,43.00
712,1074,108,269,17,71.11,72.00
411,1054,106,264,16,41.08,42.00
959,40,4,10,1,95.87,96.00
904,193,20,49,3,90.31,91.00
777,245,25,62,4,77.68,78.00
73,1883,189,471,29,7.24,8.00
802,210,21,53,4,80.13,81.00
790,585,59,147,9,78.97,79.00
398,46,5,12,1,39.73,40.00
956,756,76,189,12,95.58,96.00
515,678,68,170,11,51.45,52.00
892,1031,104,258,16,89.20,90.00
604,1981,199,496,30,60.39,61.00
7,1704,171,426,26,0.65,1.00
117,1479,148,370,23,11.66,12.00
764,1996,200,499,30,76.40,77.00
754,618,62,155,10,75.31,76.00
623,1124,113,281,17,62.28,63.00
259,1295,130,324,20,25.89,26.00
147,937,94,235,15,14.63,15.00
267,257,26,65,4,26.62,27.00
373,589,59,148,9,37.28,38.00
223,367,37,92,6,22.25,23.00
333,721,73,181,11,33.28,34.00
568,220,22,55,4,56.74,57.00
254,638,64,160,10,25.31,26.00
214,1826,183,457,28,21.38,22.00
890,1193,120,299,18,88.96,89.00
90,346,35,87,6,8.92,9.00
155,704,71,176,11,15.46,16.00
506,161,17,41,3,50.51,51.00
582,1358,136,340,21,58.16,59.00
364,737,74,185,12,36.37,37.00
762,556,56,139,9,76.12,77.00
448,772,78,193,12,44.74,45.00
444,1297,130,325,20,44.31,45.00
935,833,84,209,13,93.42,94.00
197,1772,178,443,27,19.70,20.00
944,936,94,234,15,94.36,95.00
19,326,33,82,5,1.83,2.00
285,1037,104,260,16,28.50,29.00
566,475,48,119,8,56.51,57.00
961,1569,157,393,24,96.08,97.00
30,551,56,138,9,2.99,3.00
542,226,23,57,4,54.18,55.00
931,1957,196,490,30,93.01,94.00
329,530,53,133,8,32.86,33.00
247,833,84,209,13,24.62,25.00
66,1469,147,368,23,6.56,7.00
661,298,30,75,5,66.10,67.00
466,930,93,233,14,46.53,47.00
480,863,87,216,13,47.92,48.00
819,1903,191,476,29,81.85,82.00
490,465,47,117,7,48.95,49.00
85,1754,176,439,27,8.45,9.00
618,847,85,212,13,61.79,62.00
760,821,83,206,13,75.98,76.00
749,1299,130,325,20,74.85,75.00
998,1311,132,328,20,99.78,100.00
808,1847,185,462,28,80.74,81.00
531,106,11,27,2,53.03,54.00
966,1411,142,353,22,96.52,97.00
122,309,31,78,5,12.11,13.00
622,837,84,210,13,62.13,63.00
375,582,59,146,9,37.42,38.00
118,1006,101,252,16,11.72,12.00
641,1704,171,426,26,64.01,65.00
871,828,83,207,13,87.01,88.00
805,591,60,148,9,80.46,81.00
306,820,82,205,13,30.51,31.00
204,868,87,217,14,20.34,21.00
600,1557,156,390,24,60.00,60.00
894,146,15,37,3,89.38,90.00
606,1420,142,355,22,60.54,61.00
527,1543,155,386,24,52.65,53.00
443,866,87,217,13,44.24,45.00
192,1813,182,454,28,19.15,20.00
453,1635,164,409,25,45.24,46.00
916,422,43,106,7,91.59,92.00
529,331,34,83,5,52.81,53.00
305,1751,176,438,27,30.48,31.00
284,856,86,214,13,28.39,29.00
329,1217,122,305,19,32.84,33.00
803,1771,178,443,27,80.27,81.00
386,323,33,81,5,38.52,39.00
896,354,36,89,6,89.51,90.00
867,1790,179,448,27,86.65,87.00
699,1610,161,403,25,69.82,70.00
970,207,21,52,4,97.00,97.00
187,1553,156,389,24,18.62,19.00
912,1873,188,469,29,91.17,92.00
761,237,24,60,4,76.02,77.00
787,1815,182,454,28,78.66,79.00
425,947,95,237,15,42.42,43.00
311,1134,114,284,17,31.06,32.00
465,735,74,184,12,46.46,47.00
563,1586,159,397,24,56.24,57.00
632,306,31,77,5,63.13,64.00
317,1693,170,424,26,31.68,32.00
923,275,28,69,5,92.26,93.00
982,1197,120,300,18,98.14,99.00
304,515,52,129,8,30.31,31.00
959,124,13,31,2,95.82,96.00
707,536,54,134,9,70.65,71.00
548,1174,118,294,18,54.75,55.00
583,1581,159,396,24,58.23,59.00
869,951,96,238,15,86.81,87.00
648,209,21,53,4,64.71,65.00
663,451,46,113,7,66.25,67.00
916,1042,105,261,16,91.60,92.00
474,98,10,25,2,47.40,48.00
802,534,54,134,8,80.12,81.00
310,256,26,64,4,31.00,31.00
545,1170,117,293,18,54.41,55.00
617,1562,157,391,24,61.69,62.00
631,1709,171,428,26,63.04,64.00
616,540,54,135,9,61.58,62.00
211,466,47,117,7,21.10,22.00
634,977,98,245,15,63.35,64.00
240,1526,153,382,23,23.94,24.00
931,348,35,87,6,93.09,94.00
125,1822,183,456,28,12.49,13.00
106,554,56,139,9,10.60,11.00
350,817,82,205,13,34.95,35.00
873,1774,178,444,27,87.22,88.00
185,134,14,34,3,18.50,19.00
524,746,75,187,12,52.38,53.00
586,853,86,214,13,58.56,59.00
820,1976,198,494,30,82.00,82.00
344,828,83,207,13,34.40,35.00
230,62,7,16,1,22.93,23.00
817,739,74,185,12,81.68,82.00
189,1918,192,480,29,18.83,19.00
826,1559,156,390,24,82.55,83.00
436,1307,131,327,20,43.55,44.00
615,1885,189,472,29,61.43,62.00
167,1066,107,267,16,16.70,17.00
35,1759,176,440,27,3.50,4.00
306,1993,200,499,30,30.60,31.00
589,1384,139,346,21,58.88,59.00
624,1152,116,288,18,62.38,63.00
847,773,78,194,12,84.69,85.00
129,1896,190,474,29,12.88,13.00
142,230,23,58,4,14.19,15.00
264,1120,112,280,17,26.31,27.00
651,406,41,102,7,65.04,66.00
691,1278,128,320,20,69.04,70.00
811,896,90,224,14,81.10,82.00
694,70,7,18,2,69.38,70.00
510,971,98,243,15,50.92,51.00
239,787,79,197,12,23.83,24.00
532,1584,159,396,24,53.17,54.00
946,475,48,119,8,94.53,95.00
181,1368,137,342,21,18.10,19.00
728,1071,108,268,17,72.74,73.00
522,1520,152,380,23,52.15,53.00
598,874,88,219,14,59.76,60.00
20,1220,122,305,19,1.97,2.00
324,1174,118,294,18,32.38,33.00
145,1193,120,299,18,14.48,15.00
24,1415,142,354,22,2.34,3.00
723,525,53,132,8,72.30,73.00
244,1989,199,498,30,24.31,25.00
32,616,62,154,10,3.18,4.00
890,1931,194,483,29,88.92,89.00
984,1207,121,302,19,98.32,99.00
70,1600,160,400,24,6.98,7.00
209,675,68,169,11,20.82,21.00
278,936,94,234,15,27.77,28.00
217,278,28,70,5,21.67,22.00
823,305,31,77,5,82.30,83.00
602,1963,197,491,30,60.20,61.00
777,1571,158,393,24,77.64,78.00
509,1133,114,284,17,50.81,51.00
463,154,16,39,3,46.27,47.00
938,1237,124,310,19,93.78,94.00
677,461,47,116,7,67.66,68.00
764,938,94,235,15,76.36,77.00
256,1951,196,488,30,25.53,26.00
866,367,37,92,6,86.52,87.00
53,445,45,112,7,5.29,6.00
111,1329,133,333,20,11.02,12.00
178,263,27,66,4,17.75,18.00
83,932,94,233,14,8.28,9.00
47,548,55,137,9,4.66,5.00
709,1286,129,322,20,70.81,71.00
236,1233,124,309,19,23.60,24.00
385,1495,150,374,23,38.42,39.00
657,1397,140,350,21,65.69,66.00
439,1288,129,322,20,43.88,44.00
789,948,95,237,15,78.88,79.00
173,1114,112,279,17,17.29,18.00
613,1695,170,424,26,61.26,62.00
266,1747,175,437,27,26.60,27.00
444,825,83,207,13,44.31,45.00
579,1544,155,386,24,57.81,58.00
466,1381,139,346,21,46.57,47.00
259,1143,115,286,18,25.81,26.00
804,290,29,73,5,80.33,81.00
875,1887,189,472,29,87.50,88.00
845,1911,192,478,29,84.44,85.00
317,1731,174,433,26,31.69,32.00
425,435,44,109,7,42.44,43.00
585,434,44,109,7,58.43,59.00
23,1890,189,473,29,2.26,3.00
114,1604,161,401,25,11.40,12.00
93,1261,127,316,19,9.24,10.00
291,233,24,59,4,29.10,30.00
840,9,1,3,1,83.98,84.00
276,319,32,80,5,27.54,28.00
176,590,59,148,9,17.52,18.00
647,636,64,159,10,64.70,65.00
645,654,66,164,10,64.41,65.00
653,141,15,36,3,65.26,66.00
836,95,10,24,2,83.53,84.00
768,1458,146,365,22,76.78,77.00
652,1971,198,493,30,65.16,66.00
785,1489,149,373,23,78.50,79.00
597,1722,173,431,26,59.64,60.00
950,801,81,201,13,94.98,95.00
5,1889,189,473,29,0.44,1.00
706,1483,149,371,23,70.56,71.00
991,984,99,246,15,99.09,100.00
480,414,42,104,7,47.92,48.00
804,1620,162,405,25,80.31,81.00
334,1169,117,293,18,33.31,34.00
251,1262,127,316,19,25.08,26.00
763,1170,117,293,18,76.30,77.00
212,1632,164,408,25,21.16,22.00
150,1599,160,400,24,14.99,15.00
639,120,12,30,2,63.88,64.00
95,918,92,230,14,9.46,10.00
604,1624,163,406,25,60.39,61.00
684,255,26,64,4,68.38,69.00
660,221,23,56,4,65.99,66.00
589,742,75,186,12,58.86,59.00
12,391,40,98,6,1.14,2.00
78,686,69,172,11,7.74,8.00
944,785,79,197,12,94.40,95.00
814,1638,164,410,25,81.39,82.00
983,600,60,150,9,98.29,99.00
136,708,71,177,11,13.59,14.00
790,1704,171,426,26,78.91,79.00
961,1428,143,357,22,96.09,97.00
234,1155,116,289,18,23.40,24.00
